Order_ID,Date,Brand,Model_Name,Laptop_Type,City,State,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
9094,2025-06-14,Apple,MacBook Air M2,Student,Bengaluru,Gujarat,2,57308,43069,114616,28478
9095,2025-12-24,Apple,MacBook Pro 16,2-in-1,Pune,Maharashtra,3,172202,125215,516606,140961
9096,2023-04-13,Acer,Swift 3,Business,Bengaluru,Punjab,1,139337,106730,139337,32607
9097,2025-04-13,Acer,Predator Helios 300,Workstation,Chandigarh,Gujarat,3,158943,134210,476829,74199
9098,2023-09-14,Apple,MacBook Air M2,Student,Hyderabad,Delhi,4,116355,92664,465420,94764
9099,2023-02-07,Dell,Latitude 5420,Ultrabook,Hyderabad,Telangana,2,139014,104073,278028,69882
9100,2024-12-16,MSI,GF63 Thin,Ultrabook,Chandigarh,Punjab,2,65886,53128,131772,25516
9101,2023-05-31,Acer,Aspire 7,2-in-1,Hyderabad,Tamil Nadu,4,137475,116091,549900,85536
9102,2024-10-09,Acer,Predator Helios 300,2-in-1,Chennai,Telangana,3,162980,123513,488940,118401
9103,2022-05-03,Apple,MacBook Pro 16,2-in-1,Pune,Telangana,5,168792,136305,843960,162435
9104,2025-10-11,Apple,MacBook Pro 16,Workstation,Bengaluru,Maharashtra,5,56411,45333,282055,55390
9105,2022-11-10,Acer,Nitro 5,Student,Kolkata,Maharashtra,5,88716,71797,443580,84595
9106,2024-01-24,Lenovo,IdeaPad 3,Business,Mumbai,Maharashtra,1,101408,85532,101408,15876
9107,2023-08-08,Apple,MacBook Air M2,Gaming,Delhi,Delhi,4,161874,125422,647496,145808
9108,2024-11-25,HP,EliteBook 840,Gaming,Jaipur,Delhi,4,163601,138723,654404,99512
9109,2023-01-24,Apple,MacBook Air M1,2-in-1,Jaipur,Karnataka,1,172521,138935,172521,33586
9110,2024-10-12,Asus,ROG Strix G15,Student,Chennai,Delhi,3,42618,31445,127854,33519
9111,2022-02-22,Apple,MacBook Pro 14,Gaming,Ahmedabad,Telangana,5,138251,116980,691255,106355
9112,2022-04-17,MSI,GF63 Thin,Student,Jaipur,Delhi,2,42742,29952,85484,25580
9113,2024-02-05,MSI,Katana GF66,Student,Delhi,Maharashtra,2,48007,38051,96014,19912
9114,2025-04-29,HP,Victus 16,Student,Chandigarh,Gujarat,5,170711,118077,853555,263170
9115,2025-09-18,HP,Envy x360,Student,Chandigarh,Punjab,3,71701,55592,215103,48327
9116,2022-08-21,Acer,Swift 3,Workstation,Chennai,Gujarat,4,67255,48499,269020,75024
9117,2023-05-01,Acer,Aspire 7,Workstation,Chennai,Tamil Nadu,1,69597,53697,69597,15900
9118,2024-05-30,Dell,G15,Student,Jaipur,Maharashtra,4,54834,36142,219336,74768
9119,2023-03-16,Asus,ROG Strix G15,Business,Chennai,Maharashtra,4,47553,31479,190212,64296
9120,2022-08-23,Lenovo,ThinkPad E14,Gaming,Hyderabad,Delhi,2,121395,98714,242790,45362
9121,2023-01-15,Lenovo,Legion 5,Workstation,Ahmedabad,Tamil Nadu,5,131908,98576,659540,166660
9122,2026-01-16,Lenovo,Yoga Slim 7,Gaming,Mumbai,Karnataka,2,170828,136949,341656,67758
9123,2024-03-01,MSI,Stealth 15M,Workstation,Jaipur,Tamil Nadu,5,101553,76281,507765,126360
9124,2024-07-08,MSI,Stealth 15M,Business,Mumbai,Delhi,5,145232,99519,726160,228565
9125,2023-09-24,Asus,TUF F15,Ultrabook,Ahmedabad,Maharashtra,5,160305,134479,801525,129130
9126,2023-10-11,Dell,Inspiron 15,Gaming,Kolkata,West Bengal,1,50739,42224,50739,8515
9127,2022-06-11,HP,Envy x360,2-in-1,Ahmedabad,Punjab,5,175380,126264,876900,245580
9128,2025-04-23,Samsung,Galaxy Book2,Gaming,Hyderabad,Tamil Nadu,5,133548,111202,667740,111730
9129,2022-08-30,Lenovo,Yoga Slim 7,Student,Delhi,Maharashtra,1,126992,100658,126992,26334
9130,2022-11-09,Lenovo,ThinkPad E14,Student,Hyderabad,West Bengal,1,82932,57694,82932,25238
9131,2025-08-08,Dell,G15,Ultrabook,Mumbai,Gujarat,3,73281,61845,219843,34308
9132,2022-11-02,Dell,Latitude 5420,Student,Hyderabad,West Bengal,1,142392,107933,142392,34459
9133,2023-07-15,Asus,TUF F15,Gaming,Jaipur,Gujarat,3,106120,79583,318360,79611
9134,2024-04-15,Acer,Aspire 7,Student,Pune,Rajasthan,4,98847,83030,395388,63268
9135,2024-11-20,Samsung,Galaxy Book2,Ultrabook,Bengaluru,Rajasthan,4,171345,125859,685380,181944
9136,2023-03-31,HP,Envy x360,Ultrabook,Mumbai,West Bengal,1,169813,122995,169813,46818
9137,2023-11-22,HP,Victus 16,2-in-1,Chennai,Punjab,5,132944,111823,664720,105605
9138,2023-05-19,Lenovo,Legion 5,Gaming,Hyderabad,Telangana,5,68546,56212,342730,61670
9139,2024-11-16,Asus,ZenBook 14,Workstation,Jaipur,Delhi,2,131874,93437,263748,76874
9140,2022-01-31,Dell,Latitude 5420,2-in-1,Ahmedabad,Rajasthan,3,56751,40948,170253,47409
9141,2024-11-04,Acer,Aspire 7,Business,Bengaluru,Tamil Nadu,5,168147,110239,840735,289540
9142,2023-01-30,Dell,XPS 13,Gaming,Pune,Rajasthan,2,156486,117164,312972,78644
9143,2022-06-07,Samsung,Galaxy Book2,Ultrabook,Bengaluru,Delhi,5,178158,138138,890790,200100
9144,2024-01-28,MSI,Stealth 15M,2-in-1,Delhi,Punjab,1,65648,54115,65648,11533
9145,2024-04-21,MSI,GF63 Thin,2-in-1,Hyderabad,Telangana,1,87704,66497,87704,21207
9146,2022-05-27,HP,Envy x360,Business,Ahmedabad,Karnataka,4,96743,69318,386972,109700
9147,2023-07-18,Acer,Predator Helios 300,Business,Chennai,Punjab,1,123121,81902,123121,41219
9148,2025-03-22,MSI,GF63 Thin,2-in-1,Jaipur,Telangana,4,47450,33537,189800,55652
9149,2022-10-30,Acer,Predator Helios 300,Gaming,Jaipur,Rajasthan,5,48734,36890,243670,59220
9150,2024-05-29,MSI,GF63 Thin,Ultrabook,Jaipur,Gujarat,1,114840,94929,114840,19911
9151,2024-07-24,Acer,Swift 3,2-in-1,Jaipur,Tamil Nadu,4,125515,91903,502060,134448
9152,2024-01-02,Apple,MacBook Pro 16,Ultrabook,Kolkata,Karnataka,3,69204,49213,207612,59973
9153,2024-04-28,Apple,MacBook Air M1,Workstation,Pune,Rajasthan,2,165522,134427,331044,62190
9154,2022-01-28,Lenovo,Legion 5,Business,Pune,Rajasthan,2,56931,47737,113862,18388
9155,2025-01-07,Acer,Aspire 7,Gaming,Chandigarh,Delhi,4,131760,94905,527040,147420
9156,2024-03-31,Acer,Nitro 5,Business,Chennai,Delhi,4,66689,44183,266756,90024
9157,2022-01-09,Acer,Aspire 7,2-in-1,Pune,Karnataka,3,60491,42499,181473,53976
9158,2025-01-24,MSI,Katana GF66,2-in-1,Delhi,Telangana,3,152722,102482,458166,150720
9159,2023-06-24,Acer,Nitro 5,Business,Delhi,Rajasthan,2,101324,85774,202648,31100
9160,2023-03-23,Samsung,Galaxy Book3,2-in-1,Bengaluru,Gujarat,4,143276,96730,573104,186184
9161,2024-06-01,MSI,GF63 Thin,Student,Kolkata,Karnataka,5,60977,49565,304885,57060
9162,2023-12-19,Apple,MacBook Air M1,Business,Mumbai,Telangana,5,142267,99573,711335,213470
9163,2022-01-14,Acer,Predator Helios 300,2-in-1,Jaipur,Maharashtra,4,149940,126594,599760,93384
9164,2025-11-22,Samsung,Galaxy Book3,Ultrabook,Kolkata,Delhi,3,114927,86110,344781,86451
9165,2024-10-16,Samsung,Galaxy Book2,Ultrabook,Chandigarh,Karnataka,2,76985,63327,153970,27316
9166,2024-04-19,Samsung,Galaxy Book3,Student,Chandigarh,Tamil Nadu,4,63831,47238,255324,66372
9167,2022-08-07,Lenovo,Legion 5,2-in-1,Ahmedabad,Karnataka,4,70475,49949,281900,82104
9168,2023-10-12,Lenovo,IdeaPad 3,Student,Jaipur,Rajasthan,2,139490,100643,278980,77694
9169,2022-04-01,MSI,Stealth 15M,2-in-1,Chandigarh,Rajasthan,5,142532,113301,712660,146155
9170,2023-04-01,Asus,ZenBook 14,Business,Chandigarh,Rajasthan,4,84918,66387,339672,74124
9171,2023-08-12,HP,Victus 16,Gaming,Hyderabad,Karnataka,5,134678,113315,673390,106815
9172,2024-09-13,Apple,MacBook Pro 16,Business,Jaipur,West Bengal,5,104477,82263,522385,111070
9173,2024-04-15,HP,Envy x360,Business,Jaipur,Delhi,5,138128,110703,690640,137125
9174,2025-11-11,Asus,ROG Strix G15,Workstation,Jaipur,Tamil Nadu,1,84634,60842,84634,23792
9175,2022-03-14,HP,EliteBook 840,Workstation,Mumbai,Karnataka,1,113610,93578,113610,20032
9176,2024-10-24,Samsung,Galaxy Book2,Ultrabook,Kolkata,Delhi,4,161312,133710,645248,110408
9177,2025-11-14,MSI,Katana GF66,Workstation,Chandigarh,Gujarat,1,167302,121056,167302,46246
9178,2023-11-08,MSI,GF63 Thin,Student,Hyderabad,Delhi,5,162029,132357,810145,148360
9179,2024-04-02,Apple,MacBook Air M1,2-in-1,Bengaluru,Tamil Nadu,5,138107,98793,690535,196570
9180,2022-09-07,Samsung,Galaxy Book Pro,2-in-1,Jaipur,Maharashtra,2,117103,92109,234206,49988
9181,2025-10-04,Lenovo,Legion 5,Business,Mumbai,Delhi,5,106625,85077,533125,107740
9182,2025-09-02,HP,EliteBook 840,Gaming,Delhi,Telangana,1,173830,131393,173830,42437
9183,2025-08-30,Apple,MacBook Air M2,Business,Chandigarh,Tamil Nadu,1,102936,73607,102936,29329
9184,2022-01-05,HP,EliteBook 840,2-in-1,Pune,Telangana,1,73641,51794,73641,21847
9185,2022-11-22,MSI,Katana GF66,Workstation,Jaipur,West Bengal,1,89910,64006,89910,25904
9186,2025-01-20,Lenovo,ThinkPad E14,Student,Pune,Punjab,3,84789,63809,254367,62940
9187,2023-07-20,Acer,Predator Helios 300,Workstation,Chandigarh,Gujarat,1,113896,95794,113896,18102
9188,2022-01-29,Samsung,Galaxy Book3,Workstation,Pune,Karnataka,1,104678,80630,104678,24048
9189,2025-02-13,Samsung,Galaxy Book2,Ultrabook,Ahmedabad,Punjab,3,150651,107444,451953,129621
9190,2022-11-05,Apple,MacBook Pro 16,2-in-1,Hyderabad,Tamil Nadu,2,112577,76499,225154,72156
9191,2022-03-25,HP,Victus 16,Ultrabook,Jaipur,Punjab,4,124526,84818,498104,158832
9192,2022-05-15,Samsung,Galaxy Book Pro,Gaming,Kolkata,Punjab,4,113626,93344,454504,81128
9193,2023-09-21,Lenovo,ThinkPad E14,Gaming,Delhi,Maharashtra,3,109392,91010,328176,55146
9194,2023-05-19,Dell,G15,Ultrabook,Mumbai,Delhi,2,165698,116576,331396,98244
9195,2026-03-07,Dell,G15,2-in-1,Ahmedabad,Karnataka,3,177567,132148,532701,136257
9196,2022-02-04,MSI,Katana GF66,Gaming,Delhi,Telangana,4,154638,115423,618552,156860
9197,2025-04-30,Acer,Aspire 7,Workstation,Kolkata,Delhi,3,68891,49578,206673,57939
9198,2022-04-17,HP,Envy x360,Student,Pune,Karnataka,3,111532,80443,334596,93267
9199,2023-05-31,Apple,MacBook Pro 16,Gaming,Chandigarh,Maharashtra,2,142936,108456,285872,68960
9200,2023-11-30,Apple,MacBook Pro 14,Workstation,Chennai,Gujarat,5,113708,91286,568540,112110
9201,2023-03-06,HP,Envy x360,Student,Ahmedabad,Punjab,3,55099,36483,165297,55848
9202,2025-09-13,MSI,Katana GF66,Student,Chennai,Tamil Nadu,4,178578,127812,714312,203064
9203,2024-05-21,Acer,Swift 3,Workstation,Ahmedabad,Rajasthan,3,114426,83885,343278,91623
9204,2025-11-25,HP,Pavilion 14,2-in-1,Chennai,Delhi,2,91230,61678,182460,59104
9205,2023-01-08,Samsung,Galaxy Book Pro,Business,Pune,Delhi,3,43217,34657,129651,25680
9206,2022-03-24,Apple,MacBook Pro 14,Ultrabook,Delhi,Gujarat,5,95449,67510,477245,139695
9207,2022-06-13,Apple,MacBook Air M2,Student,Jaipur,Rajasthan,4,62953,52779,251812,40696
9208,2022-05-05,Samsung,Galaxy Book3,Business,Delhi,Maharashtra,3,152032,106173,456096,137577
9209,2025-08-04,HP,Victus 16,Business,Bengaluru,Maharashtra,5,141729,105033,708645,183480
9210,2023-01-02,Asus,TUF F15,Student,Jaipur,Tamil Nadu,5,177468,116667,887340,304005
9211,2024-06-12,HP,Envy x360,Student,Kolkata,Gujarat,3,59534,43821,178602,47139
9212,2023-01-17,Asus,ROG Strix G15,Gaming,Mumbai,Karnataka,3,101528,74109,304584,82257
9213,2025-06-16,MSI,Stealth 15M,Workstation,Kolkata,Karnataka,3,159132,133256,477396,77628
9214,2026-02-01,Apple,MacBook Pro 16,Workstation,Pune,Karnataka,5,179269,137584,896345,208425
9215,2024-10-15,Dell,Inspiron 15,Gaming,Hyderabad,West Bengal,1,86669,71567,86669,15102
9216,2024-05-05,Lenovo,Yoga Slim 7,Business,Chennai,Tamil Nadu,2,83489,55763,166978,55452
9217,2023-05-23,HP,EliteBook 840,2-in-1,Hyderabad,Tamil Nadu,3,159654,125195,478962,103377
9218,2022-05-11,Samsung,Galaxy Book Pro,Student,Kolkata,West Bengal,5,118101,88193,590505,149540
9219,2022-05-30,Acer,Aspire 7,Ultrabook,Chandigarh,Punjab,5,77025,54071,385125,114770
9220,2023-11-09,Asus,ROG Strix G15,Gaming,Hyderabad,Punjab,1,148675,117091,148675,31584
9221,2023-08-13,Apple,MacBook Pro 16,Business,Chandigarh,Karnataka,4,155900,109871,623600,184116
9222,2025-04-03,MSI,Stealth 15M,Student,Jaipur,Punjab,4,171994,112429,687976,238260
9223,2025-12-19,HP,Envy x360,2-in-1,Kolkata,Karnataka,4,92544,61441,370176,124412
9224,2024-10-27,Samsung,Galaxy Book3,Gaming,Mumbai,West Bengal,1,175606,126872,175606,48734
9225,2022-10-09,Samsung,Galaxy Book Pro,Student,Hyderabad,Karnataka,2,80922,55128,161844,51588
9226,2026-01-06,HP,Envy x360,Student,Ahmedabad,Punjab,4,51579,36929,206316,58600
9227,2022-11-15,HP,EliteBook 840,Ultrabook,Bengaluru,Punjab,3,85217,60930,255651,72861
9228,2023-05-02,Acer,Swift 3,Student,Chandigarh,Karnataka,3,134007,109569,402021,73314
9229,2024-07-25,HP,Pavilion 14,Student,Mumbai,Karnataka,3,129968,98596,389904,94116
9230,2024-07-20,Dell,Inspiron 15,Ultrabook,Mumbai,Punjab,1,111382,90720,111382,20662
9231,2023-10-05,HP,Pavilion 14,Student,Hyderabad,Rajasthan,4,115023,84223,460092,123200
9232,2023-05-11,Lenovo,Yoga Slim 7,Business,Pune,Telangana,5,174789,140334,873945,172275
9233,2023-10-31,Apple,MacBook Pro 14,2-in-1,Kolkata,Maharashtra,3,172776,131649,518328,123381
9234,2025-02-23,Apple,MacBook Air M2,2-in-1,Mumbai,West Bengal,5,120767,98016,603835,113755
9235,2022-03-19,Acer,Nitro 5,Student,Mumbai,Delhi,2,172288,116212,344576,112152
9236,2023-04-19,HP,Pavilion 14,Student,Pune,Rajasthan,5,156547,108443,782735,240520
9237,2023-01-23,Dell,Latitude 5420,Ultrabook,Jaipur,Karnataka,5,111466,90671,557330,103975
9238,2024-04-15,Apple,MacBook Air M2,2-in-1,Ahmedabad,Delhi,1,154376,109595,154376,44781
9239,2024-04-14,HP,Victus 16,Business,Hyderabad,Maharashtra,5,96427,76794,482135,98165
9240,2024-03-27,Apple,MacBook Air M1,Business,Chandigarh,Gujarat,2,178185,148857,356370,58656
9241,2024-05-06,Dell,Latitude 5420,2-in-1,Chennai,Gujarat,3,98167,76204,294501,65889
9242,2022-05-28,Acer,Nitro 5,Gaming,Bengaluru,Punjab,5,100443,80439,502215,100020
9243,2023-11-12,Lenovo,ThinkPad E14,Gaming,Kolkata,Karnataka,3,174536,136566,523608,113910
9244,2025-10-16,Acer,Nitro 5,2-in-1,Hyderabad,West Bengal,2,157281,111387,314562,91788
9245,2023-01-30,Samsung,Galaxy Book3,Business,Chandigarh,Karnataka,2,69512,47216,139024,44592
9246,2025-11-18,Acer,Predator Helios 300,2-in-1,Hyderabad,Delhi,3,165826,118514,497478,141936
9247,2023-01-03,MSI,GF63 Thin,Workstation,Chandigarh,Rajasthan,4,89550,69008,358200,82168
9248,2022-10-09,Apple,MacBook Air M2,Student,Bengaluru,Rajasthan,4,147817,101560,591268,185028
9249,2022-06-18,Asus,ROG Strix G15,Business,Chandigarh,West Bengal,3,101412,86144,304236,45804
9250,2025-01-26,MSI,Stealth 15M,Business,Mumbai,Rajasthan,3,51306,36508,153918,44394
9251,2025-02-13,HP,EliteBook 840,2-in-1,Hyderabad,Rajasthan,5,118015,100112,590075,89515
9252,2025-08-18,Lenovo,Legion 5,Business,Bengaluru,Telangana,3,75868,49699,227604,78507
9253,2024-10-13,Apple,MacBook Pro 14,2-in-1,Pune,Rajasthan,2,70523,58937,141046,23172
9254,2025-05-22,Apple,MacBook Pro 14,Student,Bengaluru,Punjab,5,149611,121682,748055,139645
9255,2025-10-24,Samsung,Galaxy Book2,Business,Jaipur,Rajasthan,5,155741,109557,778705,230920
9256,2023-11-07,HP,Pavilion 14,Business,Ahmedabad,Maharashtra,3,83659,67991,250977,47004
9257,2024-04-18,MSI,Katana GF66,Workstation,Jaipur,Maharashtra,5,122527,101664,612635,104315
9258,2023-10-30,Acer,Swift 3,Workstation,Mumbai,Rajasthan,5,150040,123362,750200,133390
9259,2025-03-01,MSI,GF63 Thin,2-in-1,Chennai,Maharashtra,1,117221,91565,117221,25656
9260,2022-10-23,Lenovo,Legion 5,Workstation,Kolkata,West Bengal,1,150826,115058,150826,35768
9261,2023-09-16,Apple,MacBook Pro 16,Ultrabook,Kolkata,Tamil Nadu,5,159339,123744,796695,177975
9262,2022-03-03,MSI,Stealth 15M,Ultrabook,Mumbai,Tamil Nadu,5,81780,56368,408900,127060
9263,2022-08-17,Dell,XPS 13,2-in-1,Pune,Rajasthan,2,116160,82452,232320,67416
9264,2024-08-19,Acer,Aspire 7,Student,Hyderabad,Telangana,2,145291,112119,290582,66344
9265,2026-01-10,Asus,VivoBook 15,Student,Kolkata,Delhi,2,89393,60496,178786,57794
9266,2024-09-08,Acer,Aspire 7,Ultrabook,Ahmedabad,Tamil Nadu,5,80129,64903,400645,76130
9267,2023-05-23,Acer,Swift 3,Ultrabook,Hyderabad,Telangana,5,150387,115256,751935,175655
9268,2025-11-11,MSI,Stealth 15M,Ultrabook,Jaipur,West Bengal,3,80412,52418,241236,83982
9269,2024-10-27,Samsung,Galaxy Book3,2-in-1,Hyderabad,Delhi,1,134881,94258,134881,40623
9270,2024-04-16,Asus,ZenBook 14,2-in-1,Pune,Delhi,1,162208,127518,162208,34690
9271,2022-02-22,Acer,Nitro 5,2-in-1,Ahmedabad,Tamil Nadu,4,108263,76808,433052,125820
9272,2024-03-14,Lenovo,ThinkPad E14,Student,Bengaluru,Delhi,4,135836,102983,543344,131412
9273,2025-12-13,Apple,MacBook Pro 16,2-in-1,Pune,West Bengal,4,92489,63855,369956,114536
9274,2025-04-17,Asus,ZenBook 14,Ultrabook,Mumbai,Delhi,2,61391,51046,122782,20690
9275,2024-02-08,Acer,Nitro 5,Business,Pune,Maharashtra,2,162139,121655,324278,80968
9276,2024-07-30,Acer,Nitro 5,Gaming,Delhi,Rajasthan,5,69769,48501,348845,106340
9277,2022-04-09,Samsung,Galaxy Book2,Ultrabook,Chennai,Rajasthan,2,145672,96145,291344,99054
9278,2026-01-02,Dell,G15,Gaming,Jaipur,Delhi,2,166650,116498,333300,100304
9279,2022-04-24,Asus,ROG Strix G15,2-in-1,Bengaluru,West Bengal,2,153268,103575,306536,99386
9280,2024-05-10,Asus,ROG Strix G15,Workstation,Hyderabad,Punjab,1,138345,113149,138345,25196
9281,2024-03-12,Samsung,Galaxy Book Pro,Workstation,Kolkata,Rajasthan,4,129869,101116,519476,115012
9282,2023-06-15,Apple,MacBook Air M2,Business,Ahmedabad,Karnataka,1,128471,90279,128471,38192
9283,2022-09-30,Lenovo,IdeaPad 3,Ultrabook,Ahmedabad,Punjab,3,131832,91443,395496,121167
9284,2025-02-20,HP,Pavilion 14,Student,Ahmedabad,Karnataka,5,156792,128472,783960,141600
9285,2022-03-04,Acer,Predator Helios 300,Student,Bengaluru,Rajasthan,2,126488,85750,252976,81476
9286,2023-11-27,Asus,ZenBook 14,Student,Bengaluru,West Bengal,5,83048,67317,415240,78655
9287,2022-01-25,HP,EliteBook 840,Business,Ahmedabad,Maharashtra,4,122294,83992,489176,153208
9288,2023-08-07,Dell,G15,Workstation,Delhi,Gujarat,5,64081,43161,320405,104600
9289,2026-01-14,Acer,Swift 3,Ultrabook,Bengaluru,West Bengal,4,121556,95703,486224,103412
9290,2022-01-18,Apple,MacBook Pro 14,Business,Delhi,Gujarat,3,68176,45174,204528,69006
9291,2026-01-17,Asus,TUF F15,2-in-1,Mumbai,Punjab,1,120793,92933,120793,27860
9292,2022-09-30,Asus,ZenBook 14,Workstation,Bengaluru,Tamil Nadu,3,54115,37305,162345,50430
9293,2024-01-03,Samsung,Galaxy Book2,Workstation,Hyderabad,Tamil Nadu,4,106413,83465,425652,91792
9294,2022-05-02,Samsung,Galaxy Book3,Business,Hyderabad,Telangana,5,64710,42619,323550,110455
9295,2025-02-03,Lenovo,ThinkPad E14,2-in-1,Hyderabad,Karnataka,4,72752,54520,291008,72928
9296,2023-09-01,Acer,Aspire 7,Student,Kolkata,Tamil Nadu,1,53629,44268,53629,9361
9297,2023-01-28,MSI,Stealth 15M,Business,Pune,Gujarat,1,56043,37602,56043,18441
9298,2024-06-15,Samsung,Galaxy Book Pro,Workstation,Delhi,Rajasthan,3,163610,134218,490830,88176
9299,2025-10-16,Apple,MacBook Pro 14,Ultrabook,Hyderabad,Gujarat,1,99915,72476,99915,27439
9300,2025-01-15,Samsung,Galaxy Book2,Student,Chandigarh,Delhi,2,107359,86773,214718,41172
9301,2023-04-30,HP,Envy x360,2-in-1,Mumbai,Maharashtra,5,146248,108001,731240,191235
9302,2022-06-08,Asus,VivoBook 15,Workstation,Hyderabad,Karnataka,3,106388,71126,319164,105786
9303,2022-03-26,MSI,GF63 Thin,Gaming,Ahmedabad,Telangana,1,79819,66636,79819,13183
9304,2023-08-29,Lenovo,Yoga Slim 7,Student,Chandigarh,Maharashtra,3,179046,122679,537138,169101
9305,2023-11-03,Apple,MacBook Pro 14,Student,Jaipur,Gujarat,2,154170,114434,308340,79472
9306,2025-10-20,Acer,Predator Helios 300,Workstation,Kolkata,Maharashtra,4,129068,109625,516272,77772
9307,2025-03-27,Lenovo,IdeaPad 3,Gaming,Chandigarh,Gujarat,2,142883,98771,285766,88224
9308,2022-06-11,Asus,VivoBook 15,Business,Hyderabad,Rajasthan,5,109241,91540,546205,88505
9309,2024-01-28,Apple,MacBook Air M1,Business,Jaipur,Karnataka,5,77163,60775,385815,81940
9310,2022-04-12,Acer,Aspire 7,Workstation,Pune,Tamil Nadu,4,91864,63899,367456,111860
9311,2024-09-11,Acer,Predator Helios 300,Gaming,Bengaluru,Punjab,5,59957,44763,299785,75970
9312,2024-05-13,Acer,Nitro 5,Gaming,Chennai,Delhi,3,109782,78239,329346,94629
9313,2025-02-23,Asus,TUF F15,Business,Delhi,Maharashtra,3,80524,62644,241572,53640
9314,2024-02-10,MSI,Katana GF66,Ultrabook,Chennai,Karnataka,4,159277,127119,637108,128632
9315,2022-09-02,Acer,Predator Helios 300,2-in-1,Mumbai,Gujarat,4,120364,92210,481456,112616
9316,2023-04-08,Acer,Predator Helios 300,2-in-1,Chennai,Telangana,5,149424,107814,747120,208050
9317,2023-01-19,MSI,Katana GF66,Workstation,Jaipur,Gujarat,1,61994,45921,61994,16073
9318,2024-10-24,Lenovo,Legion 5,Gaming,Kolkata,Telangana,3,94197,62429,282591,95304
9319,2024-10-09,Samsung,Galaxy Book2,Student,Delhi,Punjab,2,55894,47178,111788,17432
9320,2023-04-05,Apple,MacBook Pro 16,Business,Hyderabad,Delhi,5,111346,73054,556730,191460
9321,2022-03-29,Asus,ROG Strix G15,Gaming,Kolkata,Tamil Nadu,4,49731,33668,198924,64252
9322,2022-12-05,Dell,XPS 13,Gaming,Jaipur,Tamil Nadu,1,70900,48570,70900,22330
9323,2024-10-18,Samsung,Galaxy Book Pro,Student,Pune,Rajasthan,2,125453,100167,250906,50572
9324,2022-07-03,MSI,Stealth 15M,Workstation,Delhi,Gujarat,4,119975,85753,479900,136888
9325,2025-05-25,Acer,Predator Helios 300,Workstation,Bengaluru,Telangana,3,170408,142216,511224,84576
9326,2024-02-11,HP,Pavilion 14,2-in-1,Ahmedabad,Karnataka,1,85640,57359,85640,28281
9327,2022-05-29,Lenovo,Legion 5,Student,Bengaluru,Maharashtra,1,94934,79541,94934,15393
9328,2023-06-29,Lenovo,ThinkPad E14,Gaming,Bengaluru,Delhi,1,89111,58273,89111,30838
9329,2025-03-28,Lenovo,Legion 5,Ultrabook,Hyderabad,West Bengal,1,119555,80663,119555,38892
9330,2025-08-17,Lenovo,ThinkPad E14,Ultrabook,Kolkata,Gujarat,4,92595,68716,370380,95516
9331,2023-09-22,Asus,TUF F15,2-in-1,Bengaluru,Karnataka,2,78155,64527,156310,27256
9332,2023-09-15,Dell,Inspiron 15,Ultrabook,Jaipur,Maharashtra,2,63566,46945,127132,33242
9333,2023-10-29,Dell,G15,Business,Delhi,West Bengal,4,81178,61455,324712,78892
9334,2023-08-11,Apple,MacBook Pro 14,Workstation,Mumbai,Karnataka,5,153673,117659,768365,180070
9335,2022-12-15,Acer,Aspire 7,Student,Chandigarh,Rajasthan,4,92489,70581,369956,87632
9336,2024-02-03,Asus,TUF F15,Business,Jaipur,Karnataka,4,101538,71061,406152,121908
9337,2023-06-25,Samsung,Galaxy Book Pro,Student,Ahmedabad,Karnataka,5,172268,141669,861340,152995
9338,2025-05-18,Samsung,Galaxy Book Pro,2-in-1,Delhi,Karnataka,2,75126,61698,150252,26856
9339,2025-09-09,Samsung,Galaxy Book3,Ultrabook,Bengaluru,Maharashtra,2,161237,119464,322474,83546
9340,2024-01-19,Apple,MacBook Pro 16,Business,Chandigarh,Delhi,2,100120,77100,200240,46040
9341,2024-03-25,Dell,Latitude 5420,Business,Ahmedabad,Gujarat,3,179891,138648,539673,123729
9342,2024-04-13,Apple,MacBook Pro 16,Gaming,Mumbai,Karnataka,2,115044,96950,230088,36188
9343,2022-07-04,Samsung,Galaxy Book3,2-in-1,Hyderabad,Punjab,4,56656,40851,226624,63220
9344,2026-01-17,HP,Pavilion 14,Business,Chennai,West Bengal,4,44676,31893,178704,51132
9345,2022-10-02,Asus,VivoBook 15,Ultrabook,Ahmedabad,Delhi,1,45225,30694,45225,14531
9346,2022-02-04,HP,Victus 16,2-in-1,Kolkata,Punjab,3,120923,84227,362769,110088
9347,2022-05-11,MSI,Stealth 15M,Student,Ahmedabad,Maharashtra,4,111444,72877,445776,154268
9348,2022-01-14,Dell,Latitude 5420,Business,Kolkata,Tamil Nadu,5,54059,41683,270295,61880
9349,2025-07-10,Asus,VivoBook 15,Gaming,Chennai,Rajasthan,5,107647,74087,538235,167800
9350,2024-02-29,MSI,Stealth 15M,Gaming,Ahmedabad,Maharashtra,1,100255,73153,100255,27102
9351,2022-11-20,Apple,MacBook Pro 14,Gaming,Hyderabad,Karnataka,1,166279,137809,166279,28470
9352,2025-02-02,Lenovo,IdeaPad 3,2-in-1,Chandigarh,Punjab,5,154263,113271,771315,204960
9353,2023-07-20,HP,Victus 16,Business,Chandigarh,Punjab,4,158148,123187,632592,139844
9354,2024-03-22,Asus,TUF F15,Gaming,Chandigarh,Karnataka,2,116690,93044,233380,47292
